CustomerID,Name,Age,Gender,Location,OrderID,Product,Category,Quantity,Price,TotalAmount,OrderDate,PaymentMethod,ReviewScore
C0860,Melanie Lewis,64,Female,Lake Brentville,O00860,Sneakers,Footwear,2,332.68,665.36,2025-10-13,PayPal,4
C0861,Stacy Smith,33,Female,Port Anita,O00861,Coffee Maker,Home Appliances,3,3488.01,10464.03,2025-11-27,Credit Card,3
C0862,Christopher Decker,53,Female,North Josemouth,O00862,Laptop,Electronics,2,2561.67,5123.34,2025-11-19,Debit Card,2
C0863,Marcus Day,44,Female,Gibsonton,O00863,Jeans,Clothing,1,1520.69,1520.69,2025-09-03,Debit Card,2
C0864,Marc Rice,25,Male,Joneshaven,O00864,Watch,Accessories,1,4420.91,4420.91,2024-09-18,PayPal,5
C0865,Tamara Smith,31,Female,South Taylor,O00865,T-Shirt,Clothing,1,1608.45,1608.45,2026-02-10,PayPal,1
C0866,Kenneth Wise,40,Female,Port Deanhaven,O00866,Laptop,Electronics,1,1086.43,1086.43,2026-01-21,Debit Card,1
C0867,Luis Peterson,57,Female,Humphreyfort,O00867,T-Shirt,Clothing,2,873.93,1747.86,2025-09-07,Debit Card,4
C0868,Nicole Bell,50,Female,Johnsonshire,O00868,T-Shirt,Clothing,2,3405.67,6811.34,2024-09-05,Credit Card,4
C0869,Nicole Ramsey,32,Male,Bradport,O00869,T-Shirt,Clothing,1,2226.8,2226.8,2025-08-10,PayPal,4
C0870,Cassie Torres,59,Male,Valeriestad,O00870,Headphones,Electronics,4,3742.35,14969.4,2025-07-28,Debit Card,4
C0871,Susan Romero,22,Male,East Phillip,O00871,Headphones,Electronics,2,3197.5,6395.0,2025-01-13,Debit Card,2
C0872,Anthony Salazar,65,Male,Anthonyville,O00872,Backpack,Accessories,5,751.96,3759.8,2025-01-18,Credit Card,2
C0873,Jason Bullock,37,Female,South Brian,O00873,Smartphone,Electronics,1,236.58,236.58,2024-04-21,Debit Card,2
C0874,Amber Morris,34,Female,East Carolberg,O00874,Jeans,Clothing,3,1310.2,3930.6,2025-03-11,Credit Card,1
C0875,Carrie Cooper,20,Male,Luismouth,O00875,Headphones,Electronics,4,3001.18,12004.72,2025-07-26,UPI,3
C0876,Erin Lambert,21,Male,Alejandroville,O00876,Watch,Accessories,1,4918.34,4918.34,2024-08-16,Debit Card,1
C0877,Jack Ross,48,Male,Smithside,O00877,Book,Books,3,3169.75,9509.25,2025-06-08,PayPal,3
C0878,Michael Bishop,39,Female,Robertfurt,O00878,Sneakers,Footwear,3,2691.76,8075.28,2025-01-16,UPI,3
C0879,James Robinson,57,Female,New Lindaport,O00879,Watch,Accessories,3,466.49,1399.47,2024-06-20,UPI,2
C0880,Brandon Davila,51,Male,South Bruceland,O00880,Laptop,Electronics,3,1114.18,3342.54,2025-09-18,Credit Card,2
C0881,Jane Hicks,25,Male,South Amandastad,O00881,T-Shirt,Clothing,5,1937.68,9688.4,2024-03-27,Credit Card,4
C0882,Deanna Hart,54,Female,Karenside,O00882,Book,Books,3,3238.45,9715.35,2025-03-10,Debit Card,2
C0883,Robert Morris,46,Male,Port Lori,O00883,Backpack,Accessories,1,901.55,901.55,2024-11-04,Debit Card,1
C0884,Nancy Frank,27,Male,New Tinamouth,O00884,Jeans,Clothing,1,4982.99,4982.99,2025-05-11,Credit Card,4
C0885,Katie Rivas,20,Male,Lake Chris,O00885,Jeans,Clothing,1,2766.41,2766.41,2024-11-07,PayPal,2
C0886,Lindsey Carter,45,Male,Alvaradoport,O00886,Jeans,Clothing,5,4734.11,23670.55,2024-05-26,Debit Card,1
C0887,Jessica Banks,62,Female,Garyfort,O00887,T-Shirt,Clothing,1,1616.96,1616.96,2024-07-03,UPI,1
C0888,Carlos Meyer,30,Male,Thompsonburgh,O00888,Sneakers,Footwear,2,937.29,1874.58,2026-01-13,UPI,1
C0889,Sydney Knight,49,Female,New Joshua,O00889,Jeans,Clothing,4,2264.0,9056.0,2024-10-01,Credit Card,3
C0890,Timothy Salinas,51,Female,West Kellymouth,O00890,Laptop,Electronics,3,3228.19,9684.57,2026-02-20,UPI,2
C0891,Brenda Hunter,42,Male,Perkinshaven,O00891,Laptop,Electronics,4,2689.25,10757.0,2025-10-19,PayPal,5
C0892,Mark Brandt,59,Male,Rosetown,O00892,Coffee Maker,Home Appliances,2,4629.09,9258.18,2024-07-07,PayPal,4
C0893,Brandon George,60,Male,Port Lindashire,O00893,Coffee Maker,Home Appliances,3,4318.36,12955.08,2025-03-03,Credit Card,2
C0894,Michelle Moore,50,Female,Christopherbury,O00894,Smartphone,Electronics,2,4382.14,8764.28,2025-12-27,Debit Card,2
C0895,James Blackburn,61,Male,Lake Rachelville,O00895,Headphones,Electronics,2,733.79,1467.58,2026-03-09,Debit Card,4
C0896,Nancy Bryant,49,Male,Santanabury,O00896,Watch,Accessories,2,1351.62,2703.24,2025-03-30,Debit Card,5
C0897,Rachel Webb,29,Female,Sharpchester,O00897,Backpack,Accessories,4,2535.16,10140.64,2024-06-01,UPI,5
C0898,Tracey Lara,44,Female,Jeremyhaven,O00898,Book,Books,1,1179.21,1179.21,2025-06-17,UPI,1
C0899,Ryan Underwood,43,Female,Jonesport,O00899,Book,Books,2,4539.53,9079.06,2025-05-12,Debit Card,1
C0900,Steven Miller,54,Female,Alexaton,O00900,Laptop,Electronics,2,2894.73,5789.46,2024-05-09,Debit Card,4
C0901,Daniel Powell,62,Female,East Tammyland,O00901,Coffee Maker,Home Appliances,2,767.59,1535.18,2025-04-11,Debit Card,5
C0902,Cheryl Davenport,33,Female,Jonathanville,O00902,Coffee Maker,Home Appliances,5,3610.16,18050.8,2025-09-06,UPI,3
C0903,Russell Anderson,18,Female,Cruzland,O00903,Smartphone,Electronics,5,380.21,1901.05,2024-08-25,Credit Card,2
C0904,John Marks,25,Male,Penastad,O00904,Watch,Accessories,2,4171.99,8343.98,2024-10-16,PayPal,1
C0905,Tracey Obrien,39,Female,East Lauratown,O00905,Coffee Maker,Home Appliances,1,1103.26,1103.26,2025-09-07,PayPal,1
C0906,Daniel Christensen,57,Male,East Chelsea,O00906,Backpack,Accessories,5,4641.85,23209.25,2025-12-23,PayPal,2
C0907,Leslie Bush,45,Male,Ortegaburgh,O00907,Laptop,Electronics,1,1845.44,1845.44,2024-12-06,Credit Card,4
C0908,Erik Norton,55,Female,South Albert,O00908,Laptop,Electronics,4,2175.05,8700.2,2026-03-10,UPI,5
C0909,Paula Morris,60,Male,South Andrew,O00909,Headphones,Electronics,1,3556.26,3556.26,2024-08-28,Credit Card,1
C0910,Jenny Robinson,44,Female,North Caitlin,O00910,Jeans,Clothing,1,4743.97,4743.97,2024-07-03,Debit Card,1
C0911,Nicholas Patterson,41,Female,North Josephland,O00911,Laptop,Electronics,1,4212.31,4212.31,2024-11-09,Debit Card,3
C0912,Meghan Benson,42,Female,Lawrenceport,O00912,T-Shirt,Clothing,3,527.26,1581.78,2025-04-14,Debit Card,1
C0913,Scott Wilson,51,Male,North Andreastad,O00913,Sneakers,Footwear,4,2299.03,9196.12,2024-05-09,UPI,1
C0914,Melissa Chapman,54,Male,New Nicholasborough,O00914,Book,Books,2,2547.28,5094.56,2024-10-28,Debit Card,3
C0915,Kelly Bauer,37,Female,Timothymouth,O00915,T-Shirt,Clothing,4,2797.78,11191.12,2025-02-19,UPI,1
C0916,David Jones,58,Male,South Meredith,O00916,Backpack,Accessories,4,1930.46,7721.84,2025-03-15,Credit Card,5
C0917,Linda Walker,26,Female,East Nicholasfort,O00917,Watch,Accessories,2,4876.51,9753.02,2024-04-15,PayPal,1
C0918,Madison Baker PhD,38,Male,Pattersonshire,O00918,Smartphone,Electronics,5,4048.87,20244.35,2025-05-11,UPI,4
C0919,Peter Mcfarland,43,Female,Robertsburgh,O00919,Coffee Maker,Home Appliances,5,4177.4,20887.0,2025-01-24,PayPal,5
C0920,Amy White,64,Female,Onealmouth,O00920,Jeans,Clothing,3,3459.63,10378.89,2024-07-29,UPI,1
C0921,Diana Brock,39,Male,East Christinetown,O00921,Watch,Accessories,4,3626.88,14507.52,2025-05-04,Debit Card,2
C0922,Natalie Acosta,28,Male,Nelsonside,O00922,T-Shirt,Clothing,2,2746.81,5493.62,2024-09-28,Credit Card,5
C0923,Sharon Hansen DDS,65,Male,Patrickfurt,O00923,Smartphone,Electronics,4,3823.72,15294.88,2024-12-13,UPI,3
C0924,Jennifer Gonzalez,30,Male,South Nathaniel,O00924,Book,Books,5,928.96,4644.8,2024-10-29,UPI,2
C0925,Steven Dixon,64,Male,Jamesfurt,O00925,Book,Books,1,530.76,530.76,2025-05-13,Debit Card,4
C0926,Bobby Turner,62,Male,Janiceton,O00926,Laptop,Electronics,4,910.1,3640.4,2025-11-07,Credit Card,4
C0927,John Anderson,21,Female,Victoriafurt,O00927,Jeans,Clothing,5,3509.31,17546.55,2024-09-30,UPI,1
C0928,Elizabeth Velasquez,20,Male,Chaseport,O00928,Headphones,Electronics,3,2389.87,7169.61,2024-07-21,Credit Card,2
C0929,Evelyn Jones,28,Female,West Brianhaven,O00929,Sneakers,Footwear,1,541.11,541.11,2025-06-26,UPI,2
C0930,Brian Wells,59,Female,Wiseburgh,O00930,Book,Books,1,2519.0,2519.0,2024-09-02,PayPal,4
C0931,Johnny Sanders,45,Female,North Stevenchester,O00931,Jeans,Clothing,4,287.23,1148.92,2024-08-20,PayPal,1
C0932,John Mcfarland,25,Female,Port Kevinborough,O00932,Sneakers,Footwear,5,363.95,1819.75,2026-01-04,Debit Card,3
C0933,Jenna Buchanan,64,Male,Cruzshire,O00933,Coffee Maker,Home Appliances,5,2705.91,13529.55,2024-08-09,Credit Card,2
C0934,Eric Clark,24,Female,Port Christinastad,O00934,Watch,Accessories,2,3820.98,7641.96,2025-06-17,PayPal,5
C0935,Mary Mcconnell,38,Female,South Nicholas,O00935,Book,Books,1,1260.62,1260.62,2025-01-18,UPI,5
C0936,Corey Young,30,Male,Stephaniebury,O00936,Headphones,Electronics,4,4417.16,17668.64,2025-10-27,Credit Card,5
C0937,Rodney Gordon,50,Female,Kimberlymouth,O00937,Backpack,Accessories,3,1836.04,5508.12,2025-06-24,UPI,4
C0938,Christopher Gibson,54,Female,South Jim,O00938,Sneakers,Footwear,2,4859.41,9718.82,2025-08-30,UPI,2
C0939,Deborah Howell,48,Female,Ramoston,O00939,Coffee Maker,Home Appliances,1,3638.34,3638.34,2025-04-14,PayPal,1
C0940,Kendra Cannon,23,Male,North Robyn,O00940,Coffee Maker,Home Appliances,4,2006.37,8025.48,2025-11-05,PayPal,1
C0941,Karen Smith,65,Female,South Kellyville,O00941,Jeans,Clothing,5,158.67,793.35,2025-07-05,UPI,5
C0942,Michelle Rhodes,21,Female,Blackwellside,O00942,Book,Books,2,4515.08,9030.16,2025-01-19,PayPal,1
C0943,Michael Bowen,58,Male,East Daniel,O00943,Backpack,Accessories,3,1786.81,5360.43,2024-03-29,PayPal,3
C0944,Christine Ward,58,Female,South Shannonburgh,O00944,T-Shirt,Clothing,2,1108.62,2217.24,2025-06-19,Debit Card,5
C0945,Destiny Acosta,49,Female,Port Alexander,O00945,Book,Books,5,1375.9,6879.5,2025-05-14,Credit Card,1
C0946,Molly Mccullough,42,Male,South Allisonport,O00946,Smartphone,Electronics,2,4165.22,8330.44,2025-10-29,Debit Card,1
C0947,Jessica Conway,59,Male,East Jessica,O00947,Jeans,Clothing,4,2360.99,9443.96,2025-12-20,Credit Card,3
C0948,Nicole Alvarez,42,Male,East Devinville,O00948,Book,Books,2,3312.27,6624.54,2025-07-26,UPI,3
C0949,Kimberly Anderson,53,Male,Lake Robertmouth,O00949,Backpack,Accessories,1,3304.16,3304.16,2025-12-22,Debit Card,1
C0950,James Rios,54,Male,Charlesport,O00950,Jeans,Clothing,2,4111.21,8222.42,2025-07-10,UPI,2
C0951,Sara Serrano,43,Male,Port Mary,O00951,T-Shirt,Clothing,2,3513.23,7026.46,2026-02-26,PayPal,4
C0952,Samuel Taylor,20,Female,New Tyler,O00952,Laptop,Electronics,4,248.33,993.32,2025-04-22,Debit Card,5
C0953,Anthony Anderson,60,Female,North Michaelview,O00953,Backpack,Accessories,2,4558.38,9116.76,2025-03-11,UPI,4
C0954,Shaun Miller,31,Male,Kimberlyville,O00954,Headphones,Electronics,2,1670.79,3341.58,2025-10-07,PayPal,4
C0955,Scott Scott,56,Male,Lake Travis,O00955,T-Shirt,Clothing,3,4897.64,14692.92,2024-10-18,PayPal,4
C0956,Jay Stafford,33,Male,Griffithmouth,O00956,Jeans,Clothing,4,3642.83,14571.32,2025-09-27,UPI,3
C0957,Ashley Welch,33,Male,Port Tonya,O00957,T-Shirt,Clothing,3,664.52,1993.56,2024-04-02,PayPal,4
C0958,Christopher Andrade,19,Female,Port Douglas,O00958,Watch,Accessories,5,4001.4,20007.0,2025-10-21,Debit Card,5
C0959,Nichole Solis,63,Female,Tommymouth,O00959,Sneakers,Footwear,4,4465.5,17862.0,2025-06-30,PayPal,4
C0960,Jeffrey Parrish,38,Male,South Caitlinborough,O00960,T-Shirt,Clothing,1,2932.19,2932.19,2024-10-21,UPI,2
C0961,John James,51,Male,Lake Theresa,O00961,Coffee Maker,Home Appliances,5,243.34,1216.7,2024-04-30,PayPal,4
C0962,Jenny Graham,49,Male,South Jonathan,O00962,Laptop,Electronics,1,2827.48,2827.48,2025-06-15,Credit Card,4
C0963,Brian Hanson,20,Female,Craigland,O00963,Watch,Accessories,2,3891.86,7783.72,2025-06-17,Debit Card,1
C0964,Lynn Johnson,31,Male,Steventon,O00964,Coffee Maker,Home Appliances,1,4881.15,4881.15,2025-03-17,UPI,1
C0965,Omar Grant,50,Female,Kevinland,O00965,Coffee Maker,Home Appliances,3,1729.49,5188.47,2025-03-15,Debit Card,3
C0966,Chad Robbins,37,Female,North Nathanburgh,O00966,Coffee Maker,Home Appliances,2,539.14,1078.28,2024-10-01,Debit Card,2
C0967,Joshua Vasquez,21,Female,Melissaborough,O00967,Headphones,Electronics,1,2681.74,2681.74,2024-09-08,Debit Card,4
C0968,Lindsey Harper,64,Female,Markside,O00968,Coffee Maker,Home Appliances,5,1411.53,7057.65,2025-10-13,Credit Card,3
C0969,Scott Adams,60,Female,Leslieburgh,O00969,Sneakers,Footwear,3,1305.9,3917.7,2024-04-07,Credit Card,5
C0970,Daniel Gutierrez,41,Male,East Brandon,O00970,Sneakers,Footwear,1,949.78,949.78,2025-06-02,PayPal,1
C0971,Tonya Graves,64,Male,Colonhaven,O00971,Backpack,Accessories,5,4454.55,22272.75,2025-01-16,UPI,1
C0972,Reginald Golden,65,Female,Eileenstad,O00972,Laptop,Electronics,5,2707.36,13536.8,2025-05-28,PayPal,2
C0973,Jacob Morris,36,Female,Lake Joseph,O00973,Jeans,Clothing,5,2455.8,12279.0,2024-09-22,UPI,2
C0974,Robert Gonzalez,39,Male,Lake Rebeccaville,O00974,Watch,Accessories,2,1230.2,2460.4,2025-04-28,Credit Card,5
C0975,Jennifer Villa MD,42,Male,Adamsside,O00975,Laptop,Electronics,2,3797.11,7594.22,2025-03-19,Debit Card,5
C0976,Tiffany Perez,35,Male,Paulland,O00976,Backpack,Accessories,3,4558.37,13675.11,2024-09-03,Debit Card,3
C0977,David Jones,37,Female,South Katrinaland,O00977,T-Shirt,Clothing,3,2728.4,8185.2,2025-09-22,Debit Card,5
C0978,Jerry Davis,45,Female,Garzaland,O00978,Laptop,Electronics,3,453.0,1359.0,2025-07-27,Debit Card,5
C0979,Penny Butler,43,Male,Tylerfort,O00979,Coffee Maker,Home Appliances,3,4517.27,13551.81,2024-10-19,Debit Card,2
C0980,Steven Miller,45,Female,West Christopher,O00980,Watch,Accessories,1,2136.24,2136.24,2024-07-20,PayPal,3
C0981,Sarah Lewis,54,Male,South Mathew,O00981,Sneakers,Footwear,2,4174.55,8349.1,2025-10-27,UPI,3
C0982,Steven Price,22,Male,Jacobland,O00982,Book,Books,5,3070.52,15352.6,2025-08-07,UPI,5
C0983,Jordan Mcdonald,40,Female,Juanbury,O00983,T-Shirt,Clothing,1,3406.44,3406.44,2025-03-07,PayPal,5
C0984,Julie Martin,59,Female,Cruzshire,O00984,Laptop,Electronics,4,342.79,1371.16,2024-04-02,UPI,2
C0985,Justin Davidson,31,Female,South Michael,O00985,Sneakers,Footwear,1,3343.35,3343.35,2026-01-06,UPI,5
C0986,Keith Perez,52,Male,Port James,O00986,Headphones,Electronics,5,3962.02,19810.1,2024-05-24,PayPal,5
C0987,Jonathan Long,55,Female,Burkebury,O00987,Headphones,Electronics,2,4602.41,9204.82,2024-10-26,PayPal,2
C0988,James Boyer,20,Female,East Brandonchester,O00988,Book,Books,5,719.09,3595.45,2025-01-22,Credit Card,4
C0989,Sharon Armstrong,62,Female,Kingshire,O00989,Backpack,Accessories,1,4634.87,4634.87,2024-12-02,Debit Card,1
C0990,Robert Harris,53,Female,Hansenland,O00990,T-Shirt,Clothing,4,4110.48,16441.92,2025-03-10,Debit Card,1
C0991,Deborah Moore,52,Female,East Karla,O00991,Smartphone,Electronics,5,4108.4,20542.0,2024-05-27,PayPal,2
C0992,Yolanda Smith,18,Male,West Marilyn,O00992,Sneakers,Footwear,1,3413.41,3413.41,2024-10-24,Debit Card,2
C0993,Dennis Harris,54,Female,Janefort,O00993,Coffee Maker,Home Appliances,5,4942.49,24712.45,2024-11-12,PayPal,5
C0994,Shari Williams,23,Female,Christianstad,O00994,Coffee Maker,Home Appliances,2,4784.56,9569.12,2024-04-29,UPI,4
C0995,Leslie Finley,45,Male,Goodfurt,O00995,Laptop,Electronics,1,3684.56,3684.56,2024-06-26,UPI,2
C0996,Tonya Roth,38,Male,North Sherriborough,O00996,Coffee Maker,Home Appliances,2,3484.48,6968.96,2025-09-05,PayPal,2
C0997,Loretta Zavala,58,Male,New Mariestad,O00997,Watch,Accessories,4,1788.33,7153.32,2025-09-24,PayPal,3
C0998,Laurie Fitzgerald,36,Male,Port Robin,O00998,Watch,Accessories,3,2916.47,8749.41,2025-06-24,Credit Card,2
C0999,Emily Pearson,39,Male,Tiffanyfurt,O00999,Headphones,Electronics,1,477.53,477.53,2025-11-23,UPI,3
C1000,Jessica Vance,64,Female,South Denise,O01000,Laptop,Electronics,3,218.17,654.51,2024-04-24,UPI,2
